0:0	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 92	 IP Address: 117.4.153.2 : 50125
2:41	Account: pmp999	 Name: MoneyBoiz3	 Level: 80	 IP Address: 116.103.122.146 : 50142
2:46	Account: pmp1111	 Name: HomieBoiz1	 Level: 1	 IP Address: 116.103.122.146 : 50154
2:48	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 81	 IP Address: 117.4.153.2 : 50481
2:50	Account: pmp1111	 Name: HomieBoiz1	 Level: 80	 IP Address: 116.103.122.146 : 50165
2:57	Account: vunguyen1986	 Name: 666666666	 Level: 1	 IP Address: 27.78.207.70 : 49321
3:3	Account: samsimon3	 Name: ÙAKrnh3q	 Level: 80	 IP Address: 115.78.195.38 : 49688
3:3	Account: pmp2222	 Name: HomieBoiz2	 Level: 1	 IP Address: 116.103.122.146 : 50170
3:7	Account: pmp3333	 Name: HomieBoiz3	 Level: 1	 IP Address: 116.103.122.146 : 50174
3:9	Account: pmp4444	 Name: HomieBoiz4	 Level: 1	 IP Address: 116.103.122.146 : 50176
3:12	Account: pmp5555	 Name: HomieBoiz5	 Level: 1	 IP Address: 116.103.122.146 : 50178
3:15	Account: pmp777	 Name: MoneyBoiz	 Level: 80	 IP Address: 116.103.122.146 : 50185
3:16	Account: pmp777	 Name: MoneyBoiz	 Level: 80	 IP Address: 116.103.122.146 : 50190
4:24	Account: usd001	 Name: USD001	 Level: 83	 IP Address: 14.245.58.184 : 5235
4:24	Account: usd002	 Name: USD002	 Level: 82	 IP Address: 14.245.58.184 : 5236
4:24	Account: usd001	 Name: USD001	 Level: 83	 IP Address: 14.245.58.184 : 5241
4:24	Account: usd002	 Name: USD002	 Level: 82	 IP Address: 14.245.58.184 : 5242
4:28	Account: usd001	 Name: USD001	 Level: 83	 IP Address: 14.245.58.184 : 5278
4:31	Account: usd002	 Name: USD002	 Level: 82	 IP Address: 14.245.58.184 : 5292
4:31	Account: minsimon	 Name: ÙMyaÙRen	 Level: 98	 IP Address: 115.78.195.38 : 52882
4:32	Account: ribi01	 Name: RiBi01	 Level: 87	 IP Address: 14.245.58.184 : 5305
4:33	Account: minsimon	 Name: ÙMyaÙRen	 Level: 98	 IP Address: 115.78.195.38 : 52913
4:41	Account: ribi02	 Name: RIBI02	 Level: 81	 IP Address: 14.245.58.184 : 5359
4:49	Account: samsimon3	 Name: ÙAKrnh3q	 Level: 80	 IP Address: 115.78.195.38 : 53237
4:51	Account: minsimon1	 Name: ÙJunÙKiri	 Level: 98	 IP Address: 115.78.195.38 : 53279
4:55	Account: minsimon	 Name: ÙMyaÙRen	 Level: 98	 IP Address: 115.78.195.38 : 53363
5:33	Account: samsimon2	 Name: ÙYuÙJira	 Level: 80	 IP Address: 115.78.195.38 : 53924
5:59	Account: samsimon3	 Name: ÙSamÙYuta	 Level: 80	 IP Address: 115.78.195.38 : 54030
6:1	Account: samsimon3	 Name: ZudoSIr	 Level: 1	 IP Address: 115.78.195.38 : 54067
6:8	Account: samsimon3	 Name: ÙAKrnh3q	 Level: 80	 IP Address: 115.78.195.38 : 54177
6:16	Account: blue01	 Name: SatGai	 Level: 82	 IP Address: 14.174.130.14 : 1906
6:24	Account: dxidau	 Name: BuonKhongEm	 Level: 85	 IP Address: 116.99.237.65 : 56420
6:26	Account: ngocminhthu	 Name: GinÙKim	 Level: 84	 IP Address: 123.28.236.107 : 49177
6:28	Account: ngocminhthu1	 Name: GinÙThuû	 Level: 84	 IP Address: 123.28.236.107 : 49181
6:29	Account: kingvl4	 Name: HDÙbuff	 Level: 81	 IP Address: 58.187.67.213 : 38286
6:29	Account: ngocminhthu2	 Name: GinÙMéc	 Level: 83	 IP Address: 123.28.236.107 : 49184
6:31	Account: ngocminhthu3	 Name: GinÙHo¶	 Level: 84	 IP Address: 123.28.236.107 : 49188
6:32	Account: ngocminhthu4	 Name: GinÙThæ	 Level: 85	 IP Address: 123.28.236.107 : 49194
6:35	Account: kingvl3	 Name: HDÙNgòÙ§écÙAnhCÈ	 Level: 81	 IP Address: 58.187.67.213 : 24204
7:7	Account: dxidau1	 Name: BuonKhong	 Level: 1	 IP Address: 116.99.237.65 : 56761
7:7	Account: ribi01	 Name: RiBi01	 Level: 94	 IP Address: 14.245.58.184 : 7095
7:7	Account: ribi01	 Name: RiBi01	 Level: 94	 IP Address: 14.245.58.184 : 7099
7:8	Account: ribi02	 Name: RIBI02	 Level: 89	 IP Address: 14.245.58.184 : 7115
7:11	Account: ribi04	 Name: RiBi04	 Level: 80	 IP Address: 14.245.58.184 : 7161
7:12	Account: dxidau12	 Name: 2321321	 Level: 80	 IP Address: 116.99.237.65 : 57045
7:14	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 1.52.253.89 : 56407
7:16	Account: dxidau123	 Name: BuffNgaMy	 Level: 1	 IP Address: 116.99.237.65 : 57063
7:20	Account: nonhandm	 Name: ThµnhÙC¸tÙT­ÙH·n	 Level: 81	 IP Address: 1.52.253.89 : 56417
7:20	Account: dxidau1234	 Name: TaLaAi	 Level: 1	 IP Address: 116.99.237.65 : 57134
7:21	Account: nonhannm	 Name: NhËmÙDoanhÙDoanh	 Level: 81	 IP Address: 1.52.253.89 : 56422
7:28	Account: luukt55	 Name: NgoalongCB	 Level: 84	 IP Address: 115.75.51.168 : 61258
7:53	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 94	 IP Address: 116.99.167.107 : 53238
7:54	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 94	 IP Address: 116.99.167.107 : 53258
7:56	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 116.99.167.107 : 53263
7:59	Account: anhyeuem	 Name: TaoDocLam	 Level: 81	 IP Address: 14.229.224.65 : 1488
8:1	Account: tranhoangcham	 Name: KeVoDanh	 Level: 82	 IP Address: 123.22.55.45 : 49469
8:4	Account: anhyeuem	 Name: TaoDocLam	 Level: 81	 IP Address: 14.229.224.65 : 1517
8:5	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 53265
8:5	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 116.99.167.107 : 53267
8:5	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 116.99.167.107 : 53269
8:5	Account: anhyeuem	 Name: TaoDocLam	 Level: 81	 IP Address: 14.229.224.65 : 1529
8:5	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 94	 IP Address: 116.99.167.107 : 53271
8:6	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 93	 IP Address: 116.99.167.107 : 53273
8:6	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 94	 IP Address: 116.99.167.107 : 53275
8:6	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 94	 IP Address: 116.99.167.107 : 53277
8:7	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 93	 IP Address: 116.99.167.107 : 53279
8:8	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 94	 IP Address: 116.99.167.107 : 53282
8:8	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 93	 IP Address: 116.99.167.107 : 53284
8:8	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 94	 IP Address: 116.99.167.107 : 53286
8:9	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 94	 IP Address: 116.99.167.107 : 53288
8:9	Account: anlonnhe	 Name: Kvedoc	 Level: 1	 IP Address: 14.229.224.65 : 1600
8:11	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 27.69.147.127 : 58243
8:11	Account: sarin1990	 Name: DocDep	 Level: 81	 IP Address: 27.69.147.127 : 58249
8:11	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 27.69.147.127 : 58281
8:11	Account: sarin1990	 Name: DocDep	 Level: 81	 IP Address: 27.69.147.127 : 26479
8:14	Account: sarin1990	 Name: DocDep	 Level: 81	 IP Address: 27.69.147.127 : 28761
8:15	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 27.69.147.127 : 29528
8:15	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 27.69.147.127 : 58313
8:15	Account: sarin1	 Name: DocXinh11	 Level: 80	 IP Address: 27.69.147.127 : 58315
8:15	Account: sarin2	 Name: DocXinh12	 Level: 80	 IP Address: 27.69.147.127 : 58317
8:16	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 27.69.147.127 : 30477
8:16	Account: sarin3	 Name: DocXinh16	 Level: 80	 IP Address: 27.69.147.127 : 30429
8:16	Account: sarin3	 Name: DocXinh15	 Level: 80	 IP Address: 27.69.147.127 : 31372
8:16	Account: sarin3	 Name: DocXinh17	 Level: 80	 IP Address: 27.69.147.127 : 31183
8:17	Account: sarin4	 Name: DocXinh20	 Level: 80	 IP Address: 27.69.147.127 : 32384
8:17	Account: minhtrand1	 Name: GiÕtÙS­Ù§ètÙChïa	 Level: 91	 IP Address: 14.174.119.34 : 49314
8:17	Account: sarin4	 Name: DocXinh18	 Level: 80	 IP Address: 27.69.147.127 : 32736
8:17	Account: sarin4	 Name: DocXinh19	 Level: 80	 IP Address: 27.69.147.127 : 32497
8:17	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 27.69.147.127 : 58337
8:18	Account: minhtrand2	 Name: TiÓuÙLinh	 Level: 91	 IP Address: 14.174.119.34 : 49317
8:18	Account: minhtrand3	 Name: HáaÙLongÙTµÙNh©n	 Level: 91	 IP Address: 14.174.119.34 : 49321
8:18	Account: minhtrand4	 Name: SÊmÙSĞtÙT©yÙB¾c	 Level: 90	 IP Address: 14.174.119.34 : 49323
8:19	Account: minhtrand5	 Name: LÇyÙAÙMinh	 Level: 91	 IP Address: 14.174.119.34 : 49325
8:19	Account: minhtrand6	 Name: BĞÙMóp	 Level: 91	 IP Address: 14.174.119.34 : 49327
8:21	Account: vunguyen1984	 Name: BinBin	 Level: 80	 IP Address: 27.78.207.70 : 49345
8:22	Account: vunguyen1987	 Name: 3333333333	 Level: 80	 IP Address: 27.78.207.70 : 49348
8:22	Account: vunguyen1987	 Name: 444444444	 Level: 80	 IP Address: 27.78.207.70 : 49350
8:22	Account: xebmt01	 Name: Sanbox1	 Level: 80	 IP Address: 27.79.43.143 : 49760
8:23	Account: xebmt02	 Name: sanbox02	 Level: 80	 IP Address: 27.79.43.143 : 49770
8:23	Account: xebmt03	 Name: Sanbox3	 Level: 80	 IP Address: 27.79.43.143 : 49772
8:24	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 49806
8:25	Account: xebmt04	 Name: sanbox4	 Level: 80	 IP Address: 27.79.43.143 : 49813
8:26	Account: xebmt05	 Name: sanbox5	 Level: 80	 IP Address: 27.79.43.143 : 49815
8:26	Account: xebmt06	 Name: Sanboxx5	 Level: 1	 IP Address: 27.79.43.143 : 49819
8:28	Account: vunguyen1987	 Name: 3333333333	 Level: 80	 IP Address: 27.78.207.70 : 49352
8:30	Account: vunguyen1987	 Name: 444444444	 Level: 80	 IP Address: 27.78.207.70 : 49354
8:30	Account: vunguyen1987	 Name: 3333333333	 Level: 80	 IP Address: 27.78.207.70 : 49356
8:45	Account: bunia90	 Name: 5DocNhop	 Level: 82	 IP Address: 117.3.46.224 : 50294
8:46	Account: vunguyen1987	 Name: 444444444	 Level: 80	 IP Address: 27.78.207.70 : 49359
8:59	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 98	 IP Address: 117.4.153.2 : 49297
8:59	Account: bunia90	 Name: 5DocNhop	 Level: 82	 IP Address: 117.3.46.224 : 34713
9:0	Account: thaocanh113	 Name: ThienÙNha	 Level: 81	 IP Address: 117.4.153.2 : 49301
9:0	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 82	 IP Address: 117.4.153.2 : 49304
9:1	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 97	 IP Address: 117.4.153.2 : 49308
9:2	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 81	 IP Address: 117.4.153.2 : 49313
9:9	Account: asdzxcdsa	 Name: ThÈmÙV¹nÙTamÙ	 Level: 1	 IP Address: 115.79.237.225 : 54407
9:15	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 81	 IP Address: 117.4.153.2 : 49339
9:38	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 80	 IP Address: 113.189.51.96 : 50715
9:50	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 50383
9:51	Account: mapdl1	 Name: §¹tÙMa	 Level: 80	 IP Address: 14.168.28.44 : 49466
9:52	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 50390
9:52	Account: mapdl2	 Name: TiªnÙTö	 Level: 80	 IP Address: 14.168.28.44 : 49470
9:56	Account: mapdl3	 Name: ThiªnÙNhÉn	 Level: 82	 IP Address: 14.168.28.44 : 49503
10:0	Account: sarin1990	 Name: DocDep	 Level: 81	 IP Address: 27.69.147.127 : 59587
10:1	Account: sarin2	 Name: DocXinh12	 Level: 80	 IP Address: 27.69.147.127 : 39563
10:1	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 27.69.147.127 : 39883
10:9	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 27.69.147.127 : 59675
10:18	Account: xebmt06	 Name: Sanboxx5	 Level: 80	 IP Address: 27.79.43.143 : 50474
10:21	Account: sarin2	 Name: DocXinh12	 Level: 80	 IP Address: 27.69.147.127 : 59738
10:21	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 27.69.147.127 : 59742
10:32	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 27.69.147.127 : 59821
10:37	Account: thien01	 Name: B¶oÙKªÙSßngÙB¹c	 Level: 80	 IP Address: 183.80.60.180 : 2781
10:38	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 82	 IP Address: 117.4.153.2 : 49452
10:38	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 27.69.147.127 : 51815
10:39	Account: thaocanh113	 Name: ThienÙNha	 Level: 82	 IP Address: 117.4.153.2 : 49462
10:41	Account: thaocanh114	 Name: ThiªnÙNh·	 Level: 98	 IP Address: 117.4.153.2 : 49465
10:41	Account: thaocanh115	 Name: C«nÙL«nÙ§aoÙPh¸p	 Level: 82	 IP Address: 117.4.153.2 : 49468
10:42	Account: thaocanh116	 Name: S­ThÇyÙXuèngNói	 Level: 81	 IP Address: 117.4.153.2 : 49471
10:44	Account: thaocanh117	 Name: UyÓnÙNh·	 Level: 97	 IP Address: 117.4.153.2 : 49476
10:45	Account: bihulk01	 Name: Ng¹oÙLµÙGiÕt	 Level: 94	 IP Address: 42.115.143.113 : 48976
10:51	Account: sarin1	 Name: DocXinh11	 Level: 80	 IP Address: 27.69.147.127 : 59732
10:54	Account: th114	 Name: ¡nÙMµyÙLµÙTao	 Level: 82	 IP Address: 117.4.153.2 : 49492
11:0	Account: sarin2	 Name: DocXinh12	 Level: 80	 IP Address: 27.69.147.127 : 60001
11:2	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 27.69.147.127 : 62532
11:2	Account: sarin2	 Name: DocXinh13	 Level: 80	 IP Address: 27.69.147.127 : 62565
11:3	Account: sarin3	 Name: DocXinh16	 Level: 80	 IP Address: 27.69.147.127 : 63317
11:4	Account: sarin3	 Name: DocXinh15	 Level: 80	 IP Address: 27.69.147.127 : 62540
11:4	Account: sarin3	 Name: DocXinh17	 Level: 80	 IP Address: 27.69.147.127 : 63436
11:4	Account: sarin4	 Name: DocXinh20	 Level: 80	 IP Address: 27.69.147.127 : 63149
11:5	Account: sarin4	 Name: DocXinh18	 Level: 80	 IP Address: 27.69.147.127 : 62957
11:5	Account: sarin4	 Name: DocXinh19	 Level: 80	 IP Address: 27.69.147.127 : 62493
11:6	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 27.69.147.127 : 62749
11:6	Account: sarin1	 Name: DocXinh10	 Level: 80	 IP Address: 27.69.147.127 : 60057
11:6	Account: sarin	 Name: DocXinh6	 Level: 80	 IP Address: 27.69.147.127 : 60059
11:6	Account: asdzxcdsa	 Name: ThÈmÙV¹nÙTamÙ	 Level: 82	 IP Address: 115.79.237.225 : 55097
11:6	Account: sarin	 Name: DocXinh7	 Level: 80	 IP Address: 27.69.147.127 : 63132
11:6	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 27.69.147.127 : 60064
11:7	Account: vu25091990	 Name: XinhGai9	 Level: 80	 IP Address: 27.69.147.127 : 62812
11:8	Account: saluci	 Name: DocXinh3	 Level: 80	 IP Address: 27.69.147.127 : 62940
11:8	Account: saluci	 Name: DocXinh5	 Level: 80	 IP Address: 27.69.147.127 : 63453
11:8	Account: saluci	 Name: DocXinh4	 Level: 80	 IP Address: 27.69.147.127 : 63292
11:11	Account: sarin1	 Name: DocXinh9	 Level: 80	 IP Address: 27.69.147.127 : 60104
11:11	Account: sarin	 Name: DocXinh6	 Level: 80	 IP Address: 27.69.147.127 : 60106
11:18	Account: dxidau	 Name: BuonKhongEm	 Level: 85	 IP Address: 116.99.237.65 : 57584
11:20	Account: sarin	 Name: DocXinh7	 Level: 80	 IP Address: 27.69.147.127 : 60167
11:29	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 53999
11:29	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 116.99.167.107 : 54002
11:35	Account: sarin	 Name: DocXinh8	 Level: 80	 IP Address: 27.69.147.127 : 60263
11:35	Account: kaiba1	 Name: ÙAÙTònÙ	 Level: 91	 IP Address: 171.255.172.98 : 39843
11:35	Account: sarin2	 Name: DocXinh14	 Level: 80	 IP Address: 27.69.147.127 : 60265
11:38	Account: kaiba2	 Name: LuisLeoC©yMİt	 Level: 81	 IP Address: 171.255.172.98 : 36973
11:39	Account: kaiba3	 Name: ÙÙÙGi¸pÙÙÙ	 Level: 81	 IP Address: 171.255.172.98 : 35516
11:40	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 93	 IP Address: 116.99.167.107 : 54025
11:40	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 95	 IP Address: 116.99.167.107 : 54028
11:42	Account: tranvinh06	 Name: ThiªnÙ§ŞaÙV«ÙCù	 Level: 85	 IP Address: 113.176.244.142 : 52490
11:42	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 94	 IP Address: 116.99.167.107 : 54042
11:42	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 93	 IP Address: 116.99.167.107 : 54044
11:42	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 95	 IP Address: 116.99.167.107 : 54046
11:43	Account: kaiba4	 Name: ÙÙCµnÙÙ	 Level: 80	 IP Address: 171.255.172.98 : 39092
11:44	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 95	 IP Address: 116.99.167.107 : 54048
11:44	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 95	 IP Address: 116.99.167.107 : 54050
11:45	Account: saluci	 Name: DocXinh3	 Level: 80	 IP Address: 27.69.147.127 : 60321
11:50	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 94	 IP Address: 116.99.167.107 : 54246
11:50	Account: phuong626	 Name: EIBphuong	 Level: 1	 IP Address: 115.75.51.168 : 39308
11:52	Account: qwqwqw	 Name: Tr¶ÙGãpÙ9x	 Level: 81	 IP Address: 115.79.237.225 : 55255
11:52	Account: qwqwqw1	 Name: CLGTÙmÑ	 Level: 81	 IP Address: 115.79.237.225 : 55259
11:53	Account: qwqwqw2	 Name: §©mÙDaÙLµÙG×	 Level: 81	 IP Address: 115.79.237.225 : 55261
11:53	Account: qwqwqw3	 Name: TinhNhatPhai	 Level: 80	 IP Address: 115.79.237.225 : 55263
11:53	Account: asdzxcdsa	 Name: ThÈmÙV¹nÙTamÙ	 Level: 83	 IP Address: 115.79.237.225 : 55265
11:54	Account: asdzxcdsa1	 Name: LinhÙNhi	 Level: 82	 IP Address: 115.79.237.225 : 55267
11:56	Account: cutitamda1992	 Name: BrorkÙLenes	 Level: 80	 IP Address: 113.162.154.141 : 49173
11:57	Account: thienhuong	 Name: TaKuDa	 Level: 80	 IP Address: 115.72.118.24 : 49319
11:58	Account: thienhuong	 Name: CoEmGai	 Level: 1	 IP Address: 115.72.118.24 : 49339
11:59	Account: sarin	 Name: DocXinh6	 Level: 80	 IP Address: 27.69.147.127 : 60419
11:59	Account: sarin1990	 Name: DocDep	 Level: 81	 IP Address: 27.69.147.127 : 60421
11:59	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 50722
12:0	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 27.69.147.127 : 60428
12:0	Account: ngocminhthu5	 Name: GinÙGin	 Level: 80	 IP Address: 113.169.112.183 : 35193
12:2	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 50729
12:2	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 93	 IP Address: 116.99.167.107 : 54296
12:3	Account: thoakhungz1	 Name: §ÇuÙTräcÙ9ÙChÊm	 Level: 94	 IP Address: 116.99.167.107 : 54298
12:3	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 95	 IP Address: 116.99.167.107 : 54300
12:4	Account: cutitamda1992	 Name: BrorkÙLenes	 Level: 80	 IP Address: 113.162.154.141 : 49388
12:5	Account: ngocminhthu5	 Name: DSÙDSÙDS	 Level: 1	 IP Address: 113.169.112.183 : 35211
12:5	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 95	 IP Address: 116.99.167.107 : 54302
12:6	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 95	 IP Address: 116.99.167.107 : 54308
12:9	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 93	 IP Address: 116.99.167.107 : 54311
12:9	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 95	 IP Address: 116.99.167.107 : 54313
12:9	Account: thienhuong	 Name: TaKuDa	 Level: 80	 IP Address: 115.72.118.24 : 49574
12:10	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 95	 IP Address: 116.99.167.107 : 54315
12:10	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 95	 IP Address: 116.99.167.107 : 54317
12:10	Account: thoakhungz6	 Name: CùcÙKúÙBèÙL¸o	 Level: 94	 IP Address: 116.99.167.107 : 54320
12:11	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 54324
12:11	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 116.99.167.107 : 54326
12:11	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 116.99.167.107 : 54328
12:11	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 116.99.167.107 : 54330
12:11	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 50750
12:12	Account: xebmt1	 Name: Sanboxx	 Level: 80	 IP Address: 27.79.43.143 : 50752
12:12	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 116.99.167.107 : 54332
12:12	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 27.79.43.143 : 50755
12:13	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 95	 IP Address: 116.99.167.107 : 54337
12:13	Account: hungrin2	 Name: CrystalÙMaiden	 Level: 80	 IP Address: 101.99.52.43 : 44033
12:13	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 50759
12:15	Account: luukt51	 Name: NgoaLongTN	 Level: 83	 IP Address: 115.75.51.168 : 48301
12:15	Account: xebmt2	 Name: santhoi	 Level: 80	 IP Address: 27.79.43.143 : 50766
12:15	Account: luukt52	 Name: NgoalongTN	 Level: 83	 IP Address: 115.75.51.168 : 48307
12:15	Account: sarin1990	 Name: DocDep	 Level: 81	 IP Address: 101.99.52.43 : 2113
12:16	Account: luukt53	 Name: NgoalongVD	 Level: 87	 IP Address: 115.75.51.168 : 48322
12:16	Account: kaiba2	 Name: LuisLeoC©yMİt	 Level: 81	 IP Address: 171.255.172.98 : 40040
12:16	Account: luukt54	 Name: NgoalongNM	 Level: 84	 IP Address: 115.75.51.168 : 48340
12:17	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 94	 IP Address: 113.176.244.142 : 49161
12:17	Account: kaiba2	 Name: casdfag	 Level: 1	 IP Address: 171.255.172.98 : 41925
12:18	Account: luukt55	 Name: NgoalongCB	 Level: 85	 IP Address: 115.75.51.168 : 48350
12:18	Account: luukt56	 Name: NgoalongND	 Level: 82	 IP Address: 115.75.51.168 : 48362
12:19	Account: thoakhungs1	 Name: Boss01	 Level: 80	 IP Address: 116.99.167.107 : 54344
12:19	Account: thoakhungs1	 Name: Boss03	 Level: 80	 IP Address: 116.99.167.107 : 54346
12:19	Account: thoakhungs1	 Name: Boss02	 Level: 80	 IP Address: 116.99.167.107 : 54348
12:19	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 101.99.52.43 : 21889
12:19	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 116.99.167.107 : 54350
12:21	Account: thoakhungz5	 Name: §õngÙChäcÙTao	 Level: 95	 IP Address: 116.99.167.107 : 54355
12:23	Account: werooo25	 Name: chiutbadao	 Level: 1	 IP Address: 113.169.112.183 : 35468
12:25	Account: kaiba2	 Name: LuisLeoC©yMİt	 Level: 81	 IP Address: 171.255.172.98 : 46488
12:29	Account: ngocminhthu5	 Name: DSÙDSÙDS	 Level: 80	 IP Address: 113.169.112.183 : 35364
12:30	Account: tranvinh01	 Name: Ù2SaoÙ1g¹ch	 Level: 94	 IP Address: 113.176.244.142 : 52496
12:30	Account: ribi01	 Name: RiBi01	 Level: 94	 IP Address: 14.245.58.184 : 14266
12:31	Account: building1987bmt	 Name: ÙTayÙCh¬iÙBèÙGiµ	 Level: 91	 IP Address: 27.79.43.143 : 50800
12:33	Account: werooo25	 Name: chiutbadao	 Level: 80	 IP Address: 113.169.112.183 : 35577
12:33	Account: thoakhungz2	 Name: ThİchÙ¡nÙ§¹pÙKo	 Level: 93	 IP Address: 116.99.167.107 : 54377
12:34	Account: xebmt001	 Name: XeÙN­ícÙMİa	 Level: 1	 IP Address: 27.79.43.143 : 50807
12:34	Account: thienhuong	 Name: EmGaiTaKuDa	 Level: 80	 IP Address: 115.72.118.24 : 49632
12:34	Account: thoakhungz3	 Name: HoaÙR¬iÙCængÙChî	 Level: 95	 IP Address: 116.99.167.107 : 54379
12:35	Account: xebmt002	 Name: XeÙN­ícÙMİa2	 Level: 1	 IP Address: 27.79.43.143 : 50812
12:36	Account: thoakhungz4	 Name: ThöÙ§ôngÙTaoÙ§i	 Level: 95	 IP Address: 116.99.167.107 : 54384
