0:3	Account: samsimon1	 Name: ÙHîiÙSG	 Level: 107	 IP Address: 115.78.195.38 : 49939
14:44	Account: minhngo89	 Name: MaiMai	 Level: 84	 IP Address: 183.80.206.226 : 49302
14:44	Account: huyenuyqs	 Name: VDKÙ1006	 Level: 65	 IP Address: 14.245.4.115 : 54454
14:47	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 100	 IP Address: 117.4.153.3 : 51534
14:49	Account: keoxe02	 Name: 74LaAnh	 Level: 80	 IP Address: 171.243.34.90 : 50140
14:50	Account: th118	 Name: C«nÙL«nÙ01	 Level: 94	 IP Address: 117.4.153.3 : 51559
14:51	Account: thaocanh115	 Name: EmÙLµÙConÙG¸i	 Level: 86	 IP Address: 117.4.153.3 : 51562
14:52	Account: pmp111	 Name: TrÇnThanhThanh	 Level: 1	 IP Address: 116.103.122.146 : 52738
14:52	Account: thaocanh114	 Name: §MÙVIP	 Level: 80	 IP Address: 117.4.153.3 : 51567
14:53	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 200	 IP Address: 171.243.198.143 : 49406
14:57	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 200	 IP Address: 171.243.198.143 : 49425
15:0	Account: huyenuyqs	 Name: VDKÙ1006	 Level: 200	 IP Address: 14.245.4.115 : 54703
15:1	Account: keoxe03	 Name: ÙÙÙMétÙÙÙ	 Level: 200	 IP Address: 171.243.34.90 : 50245
15:4	Account: giongtre01	 Name: L©mÙKa	 Level: 76	 IP Address: 115.79.172.195 : 49342
15:4	Account: keoxe03	 Name: ÙÙÙMétÙÙÙ	 Level: 200	 IP Address: 171.243.34.90 : 50283
15:5	Account: keoxe02	 Name: 74LaAnh	 Level: 80	 IP Address: 171.243.34.90 : 50288
15:6	Account: anlonnhe	 Name: KimXaLuan	 Level: 77	 IP Address: 14.229.224.65 : 1380
15:9	Account: sangtpbrvt1	 Name: SangTp1	 Level: 107	 IP Address: 14.184.70.55 : 50499
15:11	Account: huyenuyqs	 Name: VDKÙ1006	 Level: 200	 IP Address: 14.245.4.115 : 54935
15:12	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 100	 IP Address: 117.4.153.3 : 51675
15:12	Account: khangbiker2018	 Name: CuÙChÜÙNg­îc	 Level: 1	 IP Address: 116.106.170.116 : 62105
15:13	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 100	 IP Address: 117.4.153.3 : 51680
15:14	Account: sangtpbrvt1	 Name: SangTp1	 Level: 107	 IP Address: 14.184.70.55 : 50509
15:15	Account: vlshxtvu1	 Name: MotÙThoiÙAnÙChoi	 Level: 83	 IP Address: 117.2.0.64 : 2646
15:16	Account: vlshxtvu2	 Name: TheGioiThu1	 Level: 82	 IP Address: 117.2.0.64 : 2648
15:17	Account: vlshxtvu3	 Name: TheGioiThu3	 Level: 82	 IP Address: 117.2.0.64 : 2650
15:18	Account: vlshxtvu4	 Name: TheGioiThu2	 Level: 81	 IP Address: 117.2.0.64 : 2652
15:20	Account: ribi01	 Name: RiBi01	 Level: 90	 IP Address: 14.245.58.184 : 3601
15:21	Account: anlonnhe	 Name: KimXaLuan	 Level: 77	 IP Address: 14.229.224.65 : 1453
15:22	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 200	 IP Address: 171.243.198.143 : 49552
15:22	Account: thaocanh115	 Name: EmÙLµÙConÙG¸i	 Level: 86	 IP Address: 117.4.153.3 : 51727
15:23	Account: usd001	 Name: USD001	 Level: 86	 IP Address: 14.245.58.184 : 3626
15:27	Account: anhyeuem	 Name: KveCoDoc	 Level: 1	 IP Address: 14.229.224.65 : 1520
15:33	Account: giongtre02	 Name: ThamÙQuan	 Level: 75	 IP Address: 115.79.172.195 : 49370
15:36	Account: huyenuyqs	 Name: VDKÙ1006	 Level: 200	 IP Address: 14.245.4.115 : 55416
15:36	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 100	 IP Address: 14.233.233.93 : 51502
15:36	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 200	 IP Address: 117.4.153.3 : 51793
15:40	Account: hoailanghp	 Name: TruongVoKy	 Level: 83	 IP Address: 113.179.120.220 : 4633
15:40	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 59926
15:40	Account: thaocanh114	 Name: §MÙVIP	 Level: 80	 IP Address: 117.4.153.3 : 51842
15:40	Account: longyen010	 Name: MrÙLong	 Level: 96	 IP Address: 14.187.103.34 : 52953
15:40	Account: khangbiker2018	 Name: CuÙChÜÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 62271
15:40	Account: pmp111	 Name: TrÇnThanhThanh	 Level: 200	 IP Address: 116.103.122.146 : 55167
15:40	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 90	 IP Address: 42.116.138.135 : 59928
15:40	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 200	 IP Address: 117.4.153.3 : 51843
15:40	Account: thaocanh115	 Name: EmÙLµÙConÙG¸i	 Level: 86	 IP Address: 117.4.153.3 : 51844
15:40	Account: phamtungdhv5	 Name: ZzPhiLongzZ	 Level: 92	 IP Address: 42.116.138.135 : 59930
15:40	Account: keoxe03	 Name: ÙÙÙMétÙÙÙ	 Level: 200	 IP Address: 171.243.34.90 : 50407
15:40	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 87	 IP Address: 42.116.138.135 : 59933
15:40	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 200	 IP Address: 171.243.198.143 : 49654
15:40	Account: phamtungdhv3	 Name: ZzNhimXinhzZ	 Level: 89	 IP Address: 42.116.138.135 : 59934
15:40	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 59935
15:40	Account: usd001	 Name: USD001	 Level: 86	 IP Address: 14.245.58.184 : 3734
15:40	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 100	 IP Address: 14.233.233.93 : 51537
15:41	Account: longyen014	 Name: ÙTiÓuÙYÕn	 Level: 91	 IP Address: 14.187.103.34 : 52956
15:41	Account: longyen011	 Name: MrÙÙLong	 Level: 93	 IP Address: 14.187.103.34 : 52958
15:42	Account: anhyeuem	 Name: kavebus	 Level: 55	 IP Address: 14.229.224.65 : 1621
15:46	Account: anhyeuem	 Name: dsddfsdf	 Level: 1	 IP Address: 14.229.224.65 : 1643
15:48	Account: huyenuyqs	 Name: VDKÙ1006	 Level: 200	 IP Address: 14.245.4.115 : 55679
15:49	Account: keoxe02	 Name: 74LaAnh	 Level: 80	 IP Address: 171.243.34.90 : 50413
15:50	Account: anhyeuem	 Name: kavebus	 Level: 200	 IP Address: 14.229.224.65 : 1700
15:52	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.3 : 51898
15:52	Account: th114	 Name: TµÙPh¸i	 Level: 81	 IP Address: 117.4.153.3 : 51901
15:56	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 104	 IP Address: 27.79.43.143 : 49723
15:59	Account: anhyeuem	 Name: kavebus	 Level: 200	 IP Address: 14.229.224.65 : 1768
16:1	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 81	 IP Address: 171.249.236.64 : 49285
16:3	Account: keoxe02	 Name: ÙÙÙCh¬iÙÙÙ	 Level: 90	 IP Address: 171.243.34.90 : 50420
16:4	Account: hoangminh89	 Name: ConHeo	 Level: 86	 IP Address: 183.80.206.226 : 53174
16:8	Account: minhngo7989	 Name: MrMinh	 Level: 94	 IP Address: 183.80.206.226 : 53335
16:10	Account: minhngo89	 Name: MaiMai	 Level: 85	 IP Address: 183.80.206.226 : 53420
16:13	Account: thaocanh115	 Name: EmÙLµÙConÙG¸i	 Level: 200	 IP Address: 117.4.153.3 : 52016
16:13	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 60029
16:17	Account: xebmt01	 Name: sanevent	 Level: 81	 IP Address: 27.79.43.143 : 49795
16:17	Account: xebmt02	 Name: chuyenphoi	 Level: 80	 IP Address: 27.79.43.143 : 49797
16:17	Account: xebmt02	 Name: chuyenphoi	 Level: 80	 IP Address: 27.79.43.143 : 49801
16:17	Account: xebmt02	 Name: sanevetthoi	 Level: 81	 IP Address: 27.79.43.143 : 49803
16:20	Account: thoakhungz7	 Name: §õngHái	 Level: 90	 IP Address: 171.251.237.76 : 49174
16:31	Account: keoxe04	 Name: CBCaiBang	 Level: 1	 IP Address: 171.243.34.90 : 50436
16:32	Account: thaocanh115	 Name: EmÙLµÙConÙG¸i	 Level: 200	 IP Address: 117.4.153.3 : 52110
16:32	Account: longyen010	 Name: MrÙLong	 Level: 200	 IP Address: 14.187.103.34 : 53020
16:33	Account: longyen011	 Name: MrÙÙLong	 Level: 200	 IP Address: 14.187.103.34 : 53023
16:34	Account: bihulk01	 Name: 74ÙBiÙSHXT	 Level: 103	 IP Address: 171.243.34.90 : 50440
16:34	Account: qwqwqw	 Name: ­efwefwef	 Level: 1	 IP Address: 171.249.236.64 : 49649
16:34	Account: bihulk04	 Name: 74ÙBÐÙSHXT	 Level: 92	 IP Address: 171.243.34.90 : 50442
16:35	Account: longyen012	 Name: TiÓuÙLong	 Level: 91	 IP Address: 14.187.103.34 : 53027
16:35	Account: keoxe03	 Name: ÙÙÙMétÙÙÙ	 Level: 200	 IP Address: 171.243.34.90 : 50445
16:41	Account: thoakhungz7	 Name: ThöÙ§ôngÙTaoÙXem	 Level: 80	 IP Address: 171.251.237.76 : 49220
16:43	Account: qwqwqw	 Name: Kimmai	 Level: 80	 IP Address: 171.249.236.64 : 49667
16:45	Account: longyen013	 Name: ÙTiÓuÙB¶o	 Level: 91	 IP Address: 14.187.103.34 : 53045
16:52	Account: longyen014	 Name: ÙTiÓuÙYÕn	 Level: 200	 IP Address: 14.187.103.34 : 53054
17:3	Account: quoccuongg1	 Name: Tinhlagi	 Level: 81	 IP Address: 113.188.205.115 : 50044
17:5	Account: vlshxtvu1	 Name: MotÙThoiÙAnÙChoi	 Level: 83	 IP Address: 117.2.0.64 : 3152
17:6	Account: thoakhungz7	 Name: ThöÙ§ôngÙTaoÙXem	 Level: 200	 IP Address: 171.251.237.76 : 49222
17:10	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 1	 IP Address: 116.106.170.116 : 62887
17:18	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 62933
17:24	Account: pmp111	 Name: TrÇnThanhThanh	 Level: 200	 IP Address: 116.103.122.146 : 61963
17:28	Account: asdzxcdsa1	 Name: regerger	 Level: 1	 IP Address: 171.249.236.64 : 49840
17:32	Account: thien01	 Name: thuyyen01	 Level: 83	 IP Address: 42.119.101.162 : 51793
17:35	Account: asdzxcdsa1	 Name: regerger	 Level: 80	 IP Address: 171.249.236.64 : 49852
17:43	Account: huyenuyqs	 Name: VDKÙ1006	 Level: 200	 IP Address: 14.245.4.115 : 57311
17:43	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 100	 IP Address: 116.108.185.216 : 6457
17:45	Account: nam92hd	 Name: LµmTýLöaKh«ngEm	 Level: 90	 IP Address: 27.66.95.53 : 1072
18:3	Account: sangtpbrvt1	 Name: SangTp1	 Level: 107	 IP Address: 14.184.70.55 : 50818
18:13	Account: huyenuyqs1	 Name: CBBÙThunghiem	 Level: 1	 IP Address: 14.245.4.115 : 57877
18:15	Account: vlshxtvu1	 Name: MotÙThoiÙAnÙChoi	 Level: 200	 IP Address: 117.2.0.64 : 3165
18:15	Account: longyen011	 Name: MrÙÙLong	 Level: 200	 IP Address: 14.187.103.34 : 53183
18:15	Account: kimmalenhhai1	 Name: MÊtTrinhRåi	 Level: 200	 IP Address: 171.243.198.143 : 50372
18:15	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 200	 IP Address: 171.249.236.64 : 49971
18:15	Account: minhngo7989	 Name: MrMinh	 Level: 94	 IP Address: 183.80.206.226 : 59186
18:15	Account: hoangminh89	 Name: ConHeo	 Level: 86	 IP Address: 183.80.206.226 : 59187
18:15	Account: longyen013	 Name: ÙTiÓuÙB¶o	 Level: 200	 IP Address: 14.187.103.34 : 53184
18:15	Account: longyen012	 Name: TiÓuÙLong	 Level: 200	 IP Address: 14.187.103.34 : 53185
18:15	Account: minhngo89	 Name: MaiMai	 Level: 85	 IP Address: 183.80.206.226 : 59188
18:15	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 200	 IP Address: 116.108.185.216 : 8515
18:15	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 63490
18:15	Account: longyen014	 Name: ÙTiÓuÙYÕn	 Level: 200	 IP Address: 14.187.103.34 : 53187
18:15	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 101	 IP Address: 14.233.233.93 : 52192
18:15	Account: longyen010	 Name: MrÙLong	 Level: 200	 IP Address: 14.187.103.34 : 53188
18:16	Account: thangvl5	 Name: 5HáaCaCa	 Level: 94	 IP Address: 183.81.86.145 : 8507
18:16	Account: cutitamda1992	 Name: BrockÙLenes	 Level: 5	 IP Address: 113.173.107.136 : 49942
18:18	Account: sangtpbrvt1	 Name: SangTp1	 Level: 200	 IP Address: 14.184.70.55 : 51096
18:33	Account: asdzxcdsa1	 Name: regerger	 Level: 80	 IP Address: 171.249.236.64 : 50006
18:36	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 200	 IP Address: 171.249.236.64 : 50010
18:39	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 200	 IP Address: 116.108.185.216 : 10409
18:43	Account: keoxe04	 Name: CBCaiBang	 Level: 200	 IP Address: 171.243.34.90 : 49245
18:44	Account: thoakhungz7	 Name: ThöÙ§ôngÙTaoÙXem	 Level: 200	 IP Address: 171.251.237.76 : 49169
18:44	Account: keoxe04	 Name: CBCaiBang	 Level: 200	 IP Address: 171.243.34.90 : 49247
18:45	Account: thoakhungz7	 Name: §õngHái	 Level: 200	 IP Address: 171.251.237.76 : 49172
18:46	Account: thoakhungs2	 Name: FZ1200	 Level: 80	 IP Address: 171.251.237.76 : 49175
18:47	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 63710
18:50	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 60189
18:50	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 63738
18:51	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 200	 IP Address: 116.108.185.216 : 11190
18:55	Account: sangtpbrvt1	 Name: SangTp1	 Level: 200	 IP Address: 14.184.70.55 : 51198
18:59	Account: sangtpbrvt	 Name: SangTp	 Level: 90	 IP Address: 14.184.70.55 : 51206
18:59	Account: sangtpbrvt2	 Name: SangTp2	 Level: 90	 IP Address: 14.184.70.55 : 51209
19:4	Account: thangvl5	 Name: 5HáaCaCa	 Level: 94	 IP Address: 183.81.86.145 : 9876
19:5	Account: cutitamda1992	 Name: BrockÙLenes	 Level: 200	 IP Address: 113.173.107.136 : 50272
19:9	Account: keoxe04	 Name: CBCaiBang	 Level: 200	 IP Address: 171.243.34.90 : 49579
19:10	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 101	 IP Address: 14.233.233.93 : 49278
19:15	Account: keoxe04	 Name: CBCaiBang	 Level: 200	 IP Address: 171.243.34.90 : 49585
19:15	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 104	 IP Address: 27.79.43.143 : 49992
19:16	Account: ngocminhthu	 Name: GinÙKim	 Level: 82	 IP Address: 123.28.236.107 : 50011
19:17	Account: ngocminhthu2	 Name: GinÙMéc	 Level: 81	 IP Address: 123.28.236.107 : 50025
19:19	Account: sangtpbrvt3	 Name: SangTp3	 Level: 90	 IP Address: 14.184.70.55 : 51690
19:19	Account: xebmt12	 Name: eeeerrrr	 Level: 1	 IP Address: 27.79.43.143 : 50068
19:22	Account: xebmt01	 Name: sanevent	 Level: 81	 IP Address: 27.79.43.143 : 50073
19:23	Account: xebmt02	 Name: sanevetthoi	 Level: 81	 IP Address: 27.79.43.143 : 50075
19:27	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 104	 IP Address: 27.79.43.143 : 50099
19:27	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 200	 IP Address: 117.4.153.2 : 49331
19:28	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.2 : 49335
19:28	Account: ngocbich01	 Name: asdasda	 Level: 80	 IP Address: 14.233.233.93 : 49404
19:32	Account: keoxe04	 Name: CBCaiBang	 Level: 200	 IP Address: 171.243.34.90 : 49607
19:34	Account: sangtpbrvt	 Name: dfgdfgdfg	 Level: 1	 IP Address: 14.184.70.55 : 51791
19:35	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.2 : 49348
19:35	Account: xebmt12	 Name: eeeerrrr	 Level: 80	 IP Address: 27.79.43.143 : 50146
19:36	Account: th114	 Name: TµÙPh¸i	 Level: 81	 IP Address: 117.4.153.2 : 49353
19:36	Account: th115	 Name: ThiªnÙNhÉnÙ01	 Level: 81	 IP Address: 117.4.153.2 : 49355
19:39	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 200	 IP Address: 116.108.185.216 : 14212
19:39	Account: nam92hd	 Name: LµmTýLöaKh«ngEm	 Level: 90	 IP Address: 27.66.95.53 : 1069
19:40	Account: building1987	 Name: TiÒnÙV«ÙNghÜa	 Level: 104	 IP Address: 27.79.43.143 : 50181
19:47	Account: sangtpbrvt	 Name: SangTp	 Level: 90	 IP Address: 14.184.70.55 : 51864
19:50	Account: xebmt12	 Name: eeeerrrr	 Level: 80	 IP Address: 27.79.43.143 : 50308
19:50	Account: th116	 Name: ThiªnÙH¹ÙV«Ù§èi	 Level: 80	 IP Address: 117.4.153.2 : 49372
19:53	Account: sangtpbrvt1	 Name: SangTp1	 Level: 200	 IP Address: 14.184.70.55 : 51878
19:54	Account: sangtpbrvt2	 Name: SangTp2	 Level: 90	 IP Address: 14.184.70.55 : 51880
19:54	Account: xebmt01	 Name: sanevent	 Level: 81	 IP Address: 27.79.43.143 : 50361
19:54	Account: xebmt02	 Name: sanevetthoi	 Level: 81	 IP Address: 27.79.43.143 : 50364
19:57	Account: sangtpbrvt3	 Name: SangTp3	 Level: 200	 IP Address: 14.184.70.55 : 51889
20:0	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 200	 IP Address: 171.249.236.64 : 52809
20:9	Account: ngocminhthu2	 Name: GinÙMéc	 Level: 200	 IP Address: 123.28.236.107 : 50928
20:11	Account: th114	 Name: TµÙPh¸i	 Level: 81	 IP Address: 117.4.153.2 : 49396
20:11	Account: th115	 Name: ThiªnÙNhÉnÙ01	 Level: 200	 IP Address: 117.4.153.2 : 49398
20:12	Account: th116	 Name: ThiªnÙH¹ÙV«Ù§èi	 Level: 200	 IP Address: 117.4.153.2 : 49401
20:16	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 64416
20:16	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 64418
20:16	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 109	 IP Address: 171.231.175.157 : 49234
20:17	Account: th113	 Name: ThiªnÙ§ÞaÙHéi	 Level: 81	 IP Address: 117.4.153.2 : 49408
20:19	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 64438
20:21	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 101	 IP Address: 14.233.233.93 : 50547
20:24	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 64465
20:24	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 64474
20:25	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 64485
20:28	Account: ngocbich01	 Name: sdfaaafasf	 Level: 90	 IP Address: 14.233.233.93 : 50582
20:30	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 101	 IP Address: 14.233.233.93 : 50600
20:32	Account: ngocminhthu2	 Name: GinÙMéc	 Level: 200	 IP Address: 123.28.236.107 : 51681
20:34	Account: vlshxtvu2	 Name: TheGioiThu1	 Level: 82	 IP Address: 117.2.0.64 : 3342
20:35	Account: qwqwqw1	 Name: TinhNhatPhai	 Level: 200	 IP Address: 171.249.236.64 : 53229
20:39	Account: zkutit01	 Name: ChiMuoiBa	 Level: 1	 IP Address: 1.53.149.116 : 49710
20:40	Account: thoakhungz3	 Name: CånÙDaÙL¹p	 Level: 200	 IP Address: 171.231.175.157 : 49248
20:43	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 62259
20:47	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 64699
20:57	Account: nam92hd	 Name: LµmTýLöaKh«ngEm	 Level: 200	 IP Address: 27.66.95.53 : 38297
20:57	Account: th114	 Name: TµÙPh¸i	 Level: 81	 IP Address: 117.4.153.2 : 49452
21:0	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 62389
21:2	Account: zkutit01	 Name: ChiMuoiBa	 Level: 200	 IP Address: 1.53.149.116 : 49717
21:6	Account: keoxe04	 Name: CBCaiBang	 Level: 200	 IP Address: 171.243.34.90 : 49773
21:8	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 200	 IP Address: 116.108.185.216 : 5969
21:12	Account: ngocminhthu2	 Name: GinÙMéc	 Level: 200	 IP Address: 123.28.236.107 : 52923
21:13	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 62573
21:14	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 52344
21:16	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 62596
21:16	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 62599
21:17	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 62637
21:18	Account: phamtungdhv1	 Name: ZzJindozZ	 Level: 90	 IP Address: 42.116.138.135 : 62642
21:21	Account: khang1	 Name: CuÙChØÙNg­îc	 Level: 200	 IP Address: 116.106.170.116 : 63412
21:23	Account: khangbiker2018	 Name: BéTr­ëngBéC«ngAn	 Level: 1	 IP Address: 116.106.170.116 : 63433
21:26	Account: khangbiker2018	 Name: BéTr­ëngBéC«ngAn	 Level: 200	 IP Address: 116.106.170.116 : 63457
21:29	Account: keoxe04	 Name: CBCaiBang	 Level: 200	 IP Address: 171.243.34.90 : 49788
21:32	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 89	 IP Address: 42.116.138.135 : 49966
21:44	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 200	 IP Address: 117.4.153.2 : 49514
21:46	Account: dsadsa	 Name: DoiNoThue	 Level: 80	 IP Address: 27.79.42.30 : 1091
21:49	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 200	 IP Address: 117.4.153.2 : 49524
21:51	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 200	 IP Address: 117.4.153.2 : 49528
21:52	Account: thaocanh113	 Name: ThiªnÙNh·	 Level: 200	 IP Address: 117.4.153.2 : 49531
22:14	Account: sarin1990	 Name: DocXinh	 Level: 85	 IP Address: 27.69.147.127 : 49306
22:16	Account: minhvu25091990	 Name: Kamikaze	 Level: 81	 IP Address: 27.69.147.127 : 55779
22:24	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 87	 IP Address: 42.116.138.135 : 50208
22:30	Account: minhvu25091990	 Name: Kamikaze	 Level: 200	 IP Address: 27.69.147.127 : 49824
22:35	Account: thangvl5	 Name: 5HáaCaCa	 Level: 94	 IP Address: 183.81.86.145 : 11739
22:41	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 200	 IP Address: 42.116.138.135 : 50291
22:42	Account: levannguyen194	 Name: TienNuGianTran	 Level: 1	 IP Address: 171.225.3.165 : 2662
22:44	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 200	 IP Address: 42.116.138.135 : 50297
22:48	Account: sarin1990	 Name: DocXinh	 Level: 200	 IP Address: 27.69.147.127 : 49988
22:55	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 105	 IP Address: 118.68.135.17 : 52123
23:2	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 200	 IP Address: 116.108.185.216 : 13928
23:2	Account: ngocbich01	 Name: asdasda	 Level: 200	 IP Address: 14.233.233.93 : 52793
23:2	Account: ngocbich01	 Name: sdfaaafasf	 Level: 90	 IP Address: 14.233.233.93 : 52795
23:3	Account: ngocbich02	 Name: safsafdsf	 Level: 80	 IP Address: 14.233.233.93 : 52798
23:4	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 90	 IP Address: 42.116.138.135 : 50337
23:16	Account: pmp111	 Name: TrÇnThanhThanh	 Level: 200	 IP Address: 116.103.122.146 : 50096
23:17	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 200	 IP Address: 118.68.135.17 : 52328
23:21	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 60	 IP Address: 118.68.135.17 : 52334
23:33	Account: dacbn1	 Name: MrÙDanChoi	 Level: 21	 IP Address: 123.18.74.58 : 1474
23:44	Account: ngocbich02	 Name: safsafdsf	 Level: 81	 IP Address: 14.233.233.93 : 53119
23:44	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 200	 IP Address: 42.116.138.135 : 50935
23:44	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 101	 IP Address: 14.233.233.93 : 53120
23:44	Account: nonhandl	 Name: V«ÙNhaiÙTö	 Level: 200	 IP Address: 118.68.135.17 : 52373
23:44	Account: nonhannd	 Name: MécÙUyÓnÙThanh	 Level: 200	 IP Address: 118.68.135.17 : 52374
23:46	Account: dacbn1	 Name: MrÙDanChoi	 Level: 200	 IP Address: 123.18.74.58 : 1920
23:46	Account: ngocbich02	 Name: safsafdsf	 Level: 81	 IP Address: 14.233.233.93 : 53150
23:46	Account: hieuadnew	 Name: AdminÙSHXT	 Level: 101	 IP Address: 14.233.233.93 : 53152
23:46	Account: phamtungdhv4	 Name: ZzTungpszZ	 Level: 200	 IP Address: 42.116.138.135 : 50970
23:46	Account: phamtungdhv2	 Name: ZzNgocCuxiZz	 Level: 87	 IP Address: 42.116.138.135 : 50972
23:46	Account: phamtungdhv6	 Name: ZzYunazZ	 Level: 90	 IP Address: 42.116.138.135 : 50974
23:47	Account: huy1712	 Name: ¡nÙMµyÙV­¬ngÙGia	 Level: 200	 IP Address: 116.108.185.216 : 2999
